file path,line count,code lines,complexity
/Users/madole/Code/Propeller/visualiser/app/core/showToastFromAnywhere.js,10,9,1
/Users/madole/Code/Propeller/visualiser/app/core/socketApiClient.js,102,79,8
/Users/madole/Code/Propeller/visualiser/app/core/systemTemplates.js,1274,1270,1
/Users/madole/Code/Propeller/visualiser/app/core/templateStrings.js,170,165,2
/Users/madole/Code/Propeller/visualiser/app/core/three.js,80,66,1
/Users/madole/Code/Propeller/visualiser/app/core/throttleAsyncFunction.js,53,42,2
/Users/madole/Code/Propeller/visualiser/app/core/toMaxDecimalPlaces.js,12,9,0
/Users/madole/Code/Propeller/visualiser/app/core/transforms.js,122,97,5
/Users/madole/Code/Propeller/visualiser/app/core/triangulate.js,67,54,3
/Users/madole/Code/Propeller/visualiser/app/core/useUpdateOnCesiumViewChange.js,19,15,0
/Users/madole/Code/Propeller/visualiser/app/core/useUpdateOnCesiumViewIsChanging.js,19,15,0
/Users/madole/Code/Propeller/visualiser/app/core/util.js,47,35,4
/Users/madole/Code/Propeller/visualiser/app/core/whenToEs6Promise.js,7,6,1
/Users/madole/Code/Propeller/visualiser/app/core/xyzToGeolocationComponents.js,21,19,1
/Users/madole/Code/Propeller/visualiser/app/features/.eslintrc.js,47,47,0
/Users/madole/Code/Propeller/visualiser/app/features/_migration/legacy-dataset.js,66,66,0
/Users/madole/Code/Propeller/visualiser/app/features/_migration/legacy-state.js,18,17,0
/Users/madole/Code/Propeller/visualiser/app/features/_template/components/MyComponent/index.tsx,8,6,0
/Users/madole/Code/Propeller/visualiser/app/features/_template/components/MyComponent/styles.tsx,6,5,0
/Users/madole/Code/Propeller/visualiser/app/features/_template/state/actions.ts,0,0,0
/Users/madole/Code/Propeller/visualiser/app/features/_template/state/reducer.ts,0,0,0
/Users/madole/Code/Propeller/visualiser/app/features/_template/state/selectors.ts,0,0,0
/Users/madole/Code/Propeller/visualiser/app/features/_testing/helpers.js,44,32,0
/Users/madole/Code/Propeller/visualiser/app/features/_testing/matchers.js,72,65,1
/Users/madole/Code/Propeller/visualiser/app/features/_testing/snapshots.js,57,44,2
/Users/madole/Code/Propeller/visualiser/app/features/_testing/wrapper.js,10,8,2
/Users/madole/Code/Propeller/visualiser/app/features/cesiumGlobe/types/singleton.ts,1,1,0
/Users/madole/Code/Propeller/visualiser/app/features/cesiumGlobe/types.ts,18,15,0
/Users/madole/Code/Propeller/visualiser/app/features/cesiumGlobe/utils/cesiumSingletons.ts,142,122,15
/Users/madole/Code/Propeller/visualiser/app/features/cesiumGlobe/utils/mouseLocation.ts,50,42,0
/Users/madole/Code/Propeller/visualiser/app/features/cesiumGlobe/utils/pixelSingletons.ts,45,37,2
/Users/madole/Code/Propeller/visualiser/app/features/cesiumGlobe/utils/safelySampleTerrainMostDetailed.ts,15,14,0
/Users/madole/Code/Propeller/visualiser/app/features/charts/common/ChartKey/helpers.tsx,27,25,0
/Users/madole/Code/Propeller/visualiser/app/features/charts/common/ChartKey/index.stories.jsx,25,23,0
/Users/madole/Code/Propeller/visualiser/app/features/charts/common/ChartKey/index.tsx,49,44,3
/Users/madole/Code/Propeller/visualiser/app/features/charts/common/ChartKey/styled.ts,55,49,0
/Users/madole/Code/Propeller/visualiser/app/features/charts/common/utils.ts,42,36,1
/Users/madole/Code/Propeller/visualiser/app/features/charts/line/Chart/index.stories.jsx,102,94,0
/Users/madole/Code/Propeller/visualiser/app/features/charts/line/Chart/index.tsx,56,53,1
/Users/madole/Code/Propeller/visualiser/app/features/charts/line/ChartCursor/helpers.ts,53,43,8
/Users/madole/Code/Propeller/visualiser/app/features/charts/line/ChartCursor/index.tsx,48,42,4
/Users/madole/Code/Propeller/visualiser/app/features/charts/scatter/Chart/helpers.ts,12,9,1
/Users/madole/Code/Propeller/visualiser/app/features/charts/scatter/Chart/index.stories.jsx,21,19,0
/Users/madole/Code/Propeller/visualiser/app/features/charts/scatter/Chart/index.tsx,65,61,4
/Users/madole/Code/Propeller/visualiser/app/features/charts/scatter/ChartTooltip/index.tsx,15,13,0
/Users/madole/Code/Propeller/visualiser/app/features/charts/theme.ts,188,178,0
/Users/madole/Code/Propeller/visualiser/app/features/charts/types/chartData.js,43,37,0
/Users/madole/Code/Propeller/visualiser/app/features/charts/types/chartData.ts,36,30,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/fetchFromLambda.ts,68,56,5
/Users/madole/Code/Propeller/visualiser/app/features/common/api/lambdaApi/types/measurementAsyncData.ts,11,10,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/lambdaApi/types/measurementAsyncDataItems.ts,62,54,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/lambdaApi/types/measurementConfigs.ts,0,0,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/lambdaApi.ts,125,111,5
/Users/madole/Code/Propeller/visualiser/app/features/common/api/propellerApi/types/data.ts,108,98,1
/Users/madole/Code/Propeller/visualiser/app/features/common/api/propellerApi.ts,15,13,1
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/index.ts,117,112,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/routes/authToken.ts,10,8,1
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/routes/dataObjectUserSettings.ts,8,6,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/routes/designFolders.ts,14,9,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/routes/initialLoad.ts,5,4,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/routes/mapSettings.ts,8,7,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/routes/materialProperties.ts,17,12,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/routes/measurementFolders.ts,19,13,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/routes/measurementTemplates.ts,16,11,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/routes/measurements.ts,18,12,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/routes/shares.ts,6,4,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/routes/terrainCleanups.ts,20,14,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/types/authToken.ts,3,3,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/types/baseTypes.ts,20,17,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/types/dataObjectUserSettings.ts,22,20,2
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/types/designFolders.ts,9,7,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/types/initialLoad.ts,179,163,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/types/mapSettings.ts,21,20,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/types/mapShapes.ts,24,21,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/types/materialProperties.ts,27,23,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/types/measurement.ts,42,40,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/types/measurementFolders.ts,10,8,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/types/measurementItem.ts,219,186,2
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/types/measurementTemplates.ts,23,20,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/types/shares.ts,11,9,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/types/state.ts,15,14,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/types/terrainCleanups.ts,27,22,0
/Users/madole/Code/Propeller/visualiser/app/features/common/api/visualiserApi/utils/request.ts,40,33,3
/Users/madole/Code/Propeller/visualiser/app/features/common/components/DateRangePicker/index.stories.jsx,179,154,14
/Users/madole/Code/Propeller/visualiser/app/features/common/components/DateRangePicker/index.tsx,171,155,11
/Users/madole/Code/Propeller/visualiser/app/features/common/components/DateRangePicker/styles.ts,75,70,0
/Users/madole/Code/Propeller/visualiser/app/features/common/components/DateRangePicker/utils.ts,17,16,0
/Users/madole/Code/Propeller/visualiser/app/features/common/components/DateRangeTimePicker/index.stories.jsx,23,21,0
/Users/madole/Code/Propeller/visualiser/app/features/common/components/DateRangeTimePicker/index.tsx,97,86,6
/Users/madole/Code/Propeller/visualiser/app/features/common/components/DateRangeTimePicker/styles.ts,42,39,0
/Users/madole/Code/Propeller/visualiser/app/features/common/components/DateRangeTimePicker/translations.ts,9,8,0
/Users/madole/Code/Propeller/visualiser/app/features/common/components/DateRangeTimePicker/useTimeState.ts,76,67,9
/Users/madole/Code/Propeller/visualiser/app/features/common/components/DateRangeTimePicker/utils.ts,13,11,1
/Users/madole/Code/Propeller/visualiser/app/features/common/components/DateRangeTimePicker/wrapper.tsx,95,87,5
/Users/madole/Code/Propeller/visualiser/app/features/common/components/Dropdown/index.stories.jsx,24,22,0
/Users/madole/Code/Propeller/visualiser/app/features/common/components/Dropdown/index.tsx,59,51,2
/Users/madole/Code/Propeller/visualiser/app/features/common/components/NestedMenuItem/index.stories.jsx,58,51,1
/Users/madole/Code/Propeller/visualiser/app/features/common/components/NestedMenuItem/index.tsx,199,177,15
/Users/madole/Code/Propeller/visualiser/app/features/common/components/Tooltip/index.stories.jsx,15,14,0
/Users/madole/Code/Propeller/visualiser/app/features/common/components/Tooltip/index.tsx,12,9,0
/Users/madole/Code/Propeller/visualiser/app/features/common/components/svgIcon.tsx,37,31,0
/Users/madole/Code/Propeller/visualiser/app/features/common/config.ts,8,6,0
/Users/madole/Code/Propeller/visualiser/app/features/common/helpers/apiHelpers.ts,24,22,0
/Users/madole/Code/Propeller/visualiser/app/features/common/helpers/i18nFactory.ts,26,22,0
/Users/madole/Code/Propeller/visualiser/app/features/common/helpers/localizedDateAndTime.ts,32,29,1
/Users/madole/Code/Propeller/visualiser/app/features/common/helpers/logAndSendErrorToBugsnag.ts,6,5,0
/Users/madole/Code/Propeller/visualiser/app/features/common/helpers/notNull.ts,3,3,0
/Users/madole/Code/Propeller/visualiser/app/features/common/helpers/notNullOrUndefined.ts,3,3,1
/Users/madole/Code/Propeller/visualiser/app/features/common/helpers/pushHistoryWithQuery.ts,14,11,0
/Users/madole/Code/Propeller/visualiser/app/features/common/helpers/slugIds.ts,47,39,8
/Users/madole/Code/Propeller/visualiser/app/features/common/index.d.ts,9,9,0
/Users/madole/Code/Propeller/visualiser/app/features/common/state/index.js,9,8,0
/Users/madole/Code/Propeller/visualiser/app/features/common/state/surface/actions.js,9,8,0
/Users/madole/Code/Propeller/visualiser/app/features/common/state/surface/reducer.js,17,14,0
/Users/madole/Code/Propeller/visualiser/app/features/common/state/surfaces/helpers/getSignedTilesetUrl.ts,9,7,1
/Users/madole/Code/Propeller/visualiser/app/features/common/state/surfaces/reducer.ts,213,189,17
/Users/madole/Code/Propeller/visualiser/app/features/common/state/surfaces/selectors.ts,23,19,2
/Users/madole/Code/Propeller/visualiser/app/features/common/state/surfaces/types.ts,58,50,0
/Users/madole/Code/Propeller/visualiser/app/features/common/styles/colors.ts,46,39,0
/Users/madole/Code/Propeller/visualiser/app/features/common/styles/lightTheme.ts,72,69,0
/Users/madole/Code/Propeller/visualiser/app/features/common/types/projection.ts,38,33,0
/Users/madole/Code/Propeller/visualiser/app/features/common/types/surfaces.js,9,6,0
/Users/madole/Code/Propeller/visualiser/app/features/crew/api/index.ts,114,96,9
/Users/madole/Code/Propeller/visualiser/app/features/crew/components/CrewLinkItem.tsx,118,106,4
/Users/madole/Code/Propeller/visualiser/app/features/crew/components/CrewPane.tsx,258,233,12
/Users/madole/Code/Propeller/visualiser/app/features/crew/components/Dialogs/ChangeCrewLinkExpiryDialog.tsx,179,169,6
/Users/madole/Code/Propeller/visualiser/app/features/crew/components/Dialogs/DeleteCrewLinkDialog.tsx,78,70,1
/Users/madole/Code/Propeller/visualiser/app/features/crew/components/Dialogs/ShareCrewLinkDialog.tsx,81,75,0
/Users/madole/Code/Propeller/visualiser/app/features/crew/components/EditableListItem/index.tsx,89,79,3
/Users/madole/Code/Propeller/visualiser/app/features/crew/components/OverlayMenu/Metadata.tsx,95,86,10
/Users/madole/Code/Propeller/visualiser/app/features/crew/components/OverlayMenu/index.tsx,185,171,5
/Users/madole/Code/Propeller/visualiser/app/features/crew/components/Placeholder.tsx,63,58,0
/Users/madole/Code/Propeller/visualiser/app/features/crew/state/actions.ts,257,229,13
/Users/madole/Code/Propeller/visualiser/app/features/crew/state/reducer.ts,50,48,5
/Users/madole/Code/Propeller/visualiser/app/features/crew/state/selectors.ts,83,63,4
/Users/madole/Code/Propeller/visualiser/app/features/crew/types/data.ts,64,60,0
/Users/madole/Code/Propeller/visualiser/app/features/crew/types/state.ts,99,88,0
/Users/madole/Code/Propeller/visualiser/app/features/designs/helpers/constants.ts,5,3,0
/Users/madole/Code/Propeller/visualiser/app/features/designs/helpers/designLayerContainsTin.ts,9,6,0
/Users/madole/Code/Propeller/visualiser/app/features/designs/helpers/getDesignJsonUrl.ts,12,9,4
/Users/madole/Code/Propeller/visualiser/app/features/designs/helpers/getElevationOffsetLabel.ts,18,14,4
/Users/madole/Code/Propeller/visualiser/app/features/designs/helpers/getTriangleCountInDesignLayer.ts,11,9,2
/Users/madole/Code/Propeller/visualiser/app/features/designs/helpers/isDesignDataObject.ts,14,13,3
/Users/madole/Code/Propeller/visualiser/app/features/designs/helpers/isParsedJsonData.ts,11,9,3
/Users/madole/Code/Propeller/visualiser/app/features/designs/state/reducer.ts,101,92,7
/Users/madole/Code/Propeller/visualiser/app/features/designs/types/state.ts,54,44,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/api/index.js,44,34,2
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/api/mock-data.js,80,77,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/assets/machines.js,23,22,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/components/DeviceLoader/index.jsx,42,33,1
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/components/MachineList/helpers.js,95,71,11
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/components/MachineList/index.jsx,82,74,2
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/components/MachineList/index.stories.jsx,59,54,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/components/MachineList/styled.js,99,89,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/components/MachineListItem/helpers.js,9,7,1
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/components/MachineListItem/index.jsx,63,58,1
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/components/MachineListItem/index.stories.jsx,72,67,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/components/MachineListItem/styled.js,94,84,2
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/components/MachineListItem/translate.js,5,4,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/components/MachineListSection/index.jsx,28,24,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/components/MachineListSection/index.stories.jsx,23,21,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/components/MachineListSection/styled.js,20,17,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/components/MachineListSpinner/index.jsx,15,13,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/components/MachineListSpinner/index.stories.jsx,5,4,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/components/MachineListSpinner/styled.js,39,35,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/components/MachineLoader/index.jsx,41,32,1
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/components/Sidebar/index.jsx,17,15,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/components/SiteLoader/helpers.js,15,11,1
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/components/SiteLoader/index.jsx,40,31,2
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/state/devices/actions.js,57,46,3
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/state/devices/helpers.js,22,18,1
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/state/devices/reducer.js,31,26,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/state/index.js,22,20,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/state/machines/actions.js,62,49,2
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/state/machines/reducer.js,31,26,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/state/mock-state.js,11,8,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/state/sites/actions.js,47,37,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/state/sites/reducer.js,31,26,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/types/device.js,26,17,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/types/machine.js,45,36,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/types/site.js,22,15,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/types/state.js,14,9,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/types.ts,6,6,0
/Users/madole/Code/Propeller/visualiser/app/features/dirtmate/utils/reducer.js,10,8,1
/Users/madole/Code/Propeller/visualiser/app/features/errors/state/actions.ts,53,43,4
/Users/madole/Code/Propeller/visualiser/app/features/errors/state/reducer.ts,83,75,5
/Users/madole/Code/Propeller/visualiser/app/features/errors/state/selectors.ts,3,2,0
/Users/madole/Code/Propeller/visualiser/app/features/errors/types/error.ts,29,24,0
/Users/madole/Code/Propeller/visualiser/app/features/errors/types/state.ts,68,63,0
/Users/madole/Code/Propeller/visualiser/app/features/errors/utils/constants.ts,4,4,0
/Users/madole/Code/Propeller/visualiser/app/features/errors/utils/error.ts,60,47,11
/Users/madole/Code/Propeller/visualiser/app/features/global.d.ts,41,31,1
/Users/madole/Code/Propeller/visualiser/app/features/measurementCharts/crossSection/components/Chart/helpers.ts,185,153,2
/Users/madole/Code/Propeller/visualiser/app/features/measurementCharts/crossSection/components/Chart/index.tsx,89,79,0
/Users/madole/Code/Propeller/visualiser/app/features/measurementCharts/crossSection/components/Chart/styled.ts,6,5,0
/Users/madole/Code/Propeller/visualiser/app/features/measurementCharts/crossSection/components/Pane/helpers.ts,45,38,3
/Users/madole/Code/Propeller/visualiser/app/features/measurementCharts/crossSection/components/Pane/index.tsx,103,91,4
/Users/madole/Code/Propeller/visualiser/app/features/measurementCharts/crossSection/components/Pane/styled.ts,13,12,0
/Users/madole/Code/Propeller/visualiser/app/features/measurementCharts/crossSection/components/Spinner/index.tsx,15,13,0
/Users/madole/Code/Propeller/visualiser/app/features/measurementCharts/crossSection/components/Spinner/styled.ts,39,35,0
/Users/madole/Code/Propeller/visualiser/app/features/measurementCharts/crossSection/components/TrueScaleToggle/index.tsx,28,23,0
/Users/madole/Code/Propeller/visualiser/app/features/measurementCharts/crossSection/components/TrueScaleToggle/styled.ts,46,40,3
/Users/madole/Code/Propeller/visualiser/app/features/measurementCharts/crossSection/state/actions.ts,19,16,0
/Users/madole/Code/Propeller/visualiser/app/features/measurementCharts/elevationHistory/components/Chart/helpers.ts,21,16,0
/Users/madole/Code/Propeller/visualiser/app/features/measurementCharts/elevationHistory/components/Chart/index.tsx,54,47,0
/Users/madole/Code/Propeller/visualiser/app/features/measurementCharts/elevationHistory/components/Chart/styled.ts,6,5,0
/Users/madole/Code/Propeller/visualiser/app/features/measurementCharts/elevationHistory/components/Pane/helpers.ts,34,30,0
/Users/madole/Code/Propeller/visualiser/app/features/measurementCharts/elevationHistory/components/Pane/index.tsx,60,51,3
/Users/madole/Code/Propeller/visualiser/app/features/measurementCharts/elevationHistory/components/Pane/styled.ts,12,11,0
/Users/madole/Code/Propeller/visualiser/app/features/measurementCharts/elevationHistory/components/Spinner/index.tsx,15,13,0
/Users/madole/Code/Propeller/visualiser/app/features/measurementCharts/elevationHistory/components/Spinner/styled.ts,39,35,0
/Users/madole/Code/Propeller/visualiser/app/features/measurementCharts/helpers/useSelectedMeasurementItem.ts,63,52,7
/Users/madole/Code/Propeller/visualiser/app/features/measurementCharts/types/data.js,27,23,0
/Users/madole/Code/Propeller/visualiser/app/features/notification/components/Notification.tsx,54,48,3
/Users/madole/Code/Propeller/visualiser/app/features/notification/state/actions.ts,5,4,0
/Users/madole/Code/Propeller/visualiser/app/features/notification/state/reducer.ts,283,269,12
/Users/madole/Code/Propeller/visualiser/app/features/notification/state/selectors.ts,4,3,0
/Users/madole/Code/Propeller/visualiser/app/features/notification/types/redux.ts,5,4,0
/Users/madole/Code/Propeller/visualiser/app/features/notification/types/state.ts,15,14,0
/Users/madole/Code/Propeller/visualiser/app/features/reducer/types/reducer.ts,25,20,0
/Users/madole/Code/Propeller/visualiser/app/features/router/components/DataSetLoader/helpers.js,19,14,3
/Users/madole/Code/Propeller/visualiser/app/features/router/components/DataSetLoader/index.jsx,69,60,11
/Users/madole/Code/Propeller/visualiser/app/features/router/components/MainRouter/index.jsx,44,39,1
/Users/madole/Code/Propeller/visualiser/app/features/router/components/MeasurementLoader/index.jsx,35,30,5
/Users/madole/Code/Propeller/visualiser/app/features/router/components/OldQueryStringRedirect/index.jsx,31,26,3
/Users/madole/Code/Propeller/visualiser/app/features/router/components/ShareLoader/index.jsx,39,32,3
/Users/madole/Code/Propeller/visualiser/app/features/router/components/SiteLoader/helpers.ts,24,19,3
/Users/madole/Code/Propeller/visualiser/app/features/router/components/SiteLoader/index.jsx,50,41,7
/Users/madole/Code/Propeller/visualiser/app/features/router/history.js,29,25,0
/Users/madole/Code/Propeller/visualiser/app/features/router/routes.js,15,13,1
/Users/madole/Code/Propeller/visualiser/app/features/router/state/dataset/actions.js,36,31,0
/Users/madole/Code/Propeller/visualiser/app/features/router/state/dataset/reducer.js,31,27,0
/Users/madole/Code/Propeller/visualiser/app/features/router/state/index.js,13,12,0
/Users/madole/Code/Propeller/visualiser/app/features/router/state/share/actions.js,36,28,1
/Users/madole/Code/Propeller/visualiser/app/features/router/state/share/reducer.js,24,20,0
/Users/madole/Code/Propeller/visualiser/app/features/router/state/site/actions.js,32,27,0
/Users/madole/Code/Propeller/visualiser/app/features/router/state/site/reducer.js,28,24,0
/Users/madole/Code/Propeller/visualiser/app/features/router/types/share.js,14,11,0
/Users/madole/Code/Propeller/visualiser/app/features/shapeEditor/components/CursorHandler.tsx,86,69,7
/Users/madole/Code/Propeller/visualiser/app/features/shapeEditor/components/EditShapeInstructions.tsx,260,238,1
/Users/madole/Code/Propeller/visualiser/app/features/shapeEditor/components/KeyedShapeEditorConsumer.tsx,18,15,3
/Users/madole/Code/Propeller/visualiser/app/features/shapeEditor/components/KeyedShapeEditorContext.tsx,11,9,0
/Users/madole/Code/Propeller/visualiser/app/features/shapeEditor/components/KeyedShapeEditorProvider.tsx,134,115,7
/Users/madole/Code/Propeller/visualiser/app/features/shapeEditor/components/ShapeEditorContext.tsx,20,19,0
/Users/madole/Code/Propeller/visualiser/app/features/shapeEditor/components/ShapeEditorProvider.tsx,27,21,0
/Users/madole/Code/Propeller/visualiser/app/features/shapeEditor/types/context.ts,33,30,0
/Users/madole/Code/Propeller/visualiser/app/features/shapeEditor/utils/getHoverEntityAtPosition.ts,156,132,21
/Users/madole/Code/Propeller/visualiser/app/features/shapeEditor/utils/unwrapCartographics.ts,10,9,0
/Users/madole/Code/Propeller/visualiser/app/features/stationing/components/CesiumStationInteractions.tsx,174,158,6
/Users/madole/Code/Propeller/visualiser/app/features/stationing/components/CesiumStationing.tsx,80,72,7
/Users/madole/Code/Propeller/visualiser/app/features/stationing/components/MeasurementContainer.tsx,128,111,5
/Users/madole/Code/Propeller/visualiser/app/features/stationing/components/StationingItem.tsx,310,282,15
/Users/madole/Code/Propeller/visualiser/app/features/stationing/components/VolumeValuesBox.tsx,134,118,8
/Users/madole/Code/Propeller/visualiser/app/features/stationing/helpers/constants.ts,17,16,0
/Users/madole/Code/Propeller/visualiser/app/features/stationing/helpers/convertFromMetresToUnit.ts,16,13,2
/Users/madole/Code/Propeller/visualiser/app/features/stationing/helpers/convertFromUnitToMetres.ts,16,13,2
/Users/madole/Code/Propeller/visualiser/app/features/stationing/helpers/formatStationDistance.ts,6,5,1
/Users/madole/Code/Propeller/visualiser/app/features/stationing/helpers/getHoverStation.ts,106,87,5
/Users/madole/Code/Propeller/visualiser/app/features/stationing/helpers/getOffsetPosition.ts,18,15,0
/Users/madole/Code/Propeller/visualiser/app/features/stationing/helpers/getPolygonFromStationChain.ts,29,26,4
/Users/madole/Code/Propeller/visualiser/app/features/stationing/helpers/getPolylineFromStation.ts,31,26,1
/Users/madole/Code/Propeller/visualiser/app/features/stationing/helpers/getStationChain.ts,28,24,4
/Users/madole/Code/Propeller/visualiser/app/features/stationing/helpers/getStationingConfig.ts,77,68,12
/Users/madole/Code/Propeller/visualiser/app/features/stationing/helpers/getStations.ts,64,59,1
/Users/madole/Code/Propeller/visualiser/app/features/stationing/helpers/getUnitAbbreviation.ts,16,14,3
/Users/madole/Code/Propeller/visualiser/app/features/stationing/hooks/useStationChainEntity.ts,36,32,0
/Users/madole/Code/Propeller/visualiser/app/features/stationing/hooks/useStationEntity.ts,82,75,0
/Users/madole/Code/Propeller/visualiser/app/features/stationing/state/actions.ts,32,29,0
/Users/madole/Code/Propeller/visualiser/app/features/stationing/state/selectors.ts,32,26,2
/Users/madole/Code/Propeller/visualiser/app/features/stationing/types/data.ts,23,20,0
/Users/madole/Code/Propeller/visualiser/app/features/stationing/types/interaction.ts,9,7,0
/Users/madole/Code/Propeller/visualiser/app/features/stationing/types/state.ts,39,34,0
/Users/madole/Code/Propeller/visualiser/app/features/stockpileReports/components/Modal/index.tsx,42,40,0
/Users/madole/Code/Propeller/visualiser/app/features/stockpileReports/components/Notification/index.tsx,17,14,0
/Users/madole/Code/Propeller/visualiser/app/features/stockpileReports/components/ReportContent/components/Footer.tsx,24,20,0
/Users/madole/Code/Propeller/visualiser/app/features/stockpileReports/components/ReportContent/components/FullWidthImage.tsx,9,7,0
/Users/madole/Code/Propeller/visualiser/app/features/stockpileReports/components/ReportContent/components/FullWidthTable.tsx,32,28,0
/Users/madole/Code/Propeller/visualiser/app/features/stockpileReports/components/ReportContent/components/HalfWidthImageWithLegendKey.tsx,15,12,1
/Users/madole/Code/Propeller/visualiser/app/features/stockpileReports/components/ReportContent/components/HalfWidthTable.tsx,20,17,0
/Users/madole/Code/Propeller/visualiser/app/features/stockpileReports/components/ReportContent/components/Header.tsx,15,12,0
/Users/madole/Code/Propeller/visualiser/app/features/stockpileReports/components/ReportContent/components/Subtitle.tsx,9,6,0
/Users/madole/Code/Propeller/visualiser/app/features/stockpileReports/components/ReportContent/components/TitlePage.tsx,46,41,0
/Users/madole/Code/Propeller/visualiser/app/features/stockpileReports/components/ReportContent/index.tsx,27,24,1
/Users/madole/Code/Propeller/visualiser/app/features/stockpileReports/components/ReportContent/styles.ts,268,219,0
/Users/madole/Code/Propeller/visualiser/app/features/stockpileReports/components/ReportContent/translations.tsx,13,12,0
/Users/madole/Code/Propeller/visualiser/app/features/stockpileReports/components/ReportDataLoader/ExportCsv.tsx,24,23,0
/Users/madole/Code/Propeller/visualiser/app/features/stockpileReports/components/ReportDataLoader/ExportPdf.tsx,83,76,1
/Users/madole/Code/Propeller/visualiser/app/features/stockpileReports/components/ReportDataLoader/index.tsx,75,68,3
/Users/madole/Code/Propeller/visualiser/app/features/stockpileReports/components/ReportDataLoader/styles.tsx,22,18,0
